trakt_id,watched_at,show,season,episode,title,imdb_id,trakt_user
8038508615,2021-12-29,Hawkeye,1,5,Ronin,tt10160804,szigony
8038330499,2021-12-29,Hawkeye,1,4,"Partners, Am I Right?",tt10160804,szigony
8037196154,2021-12-28,The Witcher,2,4,Redanian Intelligence,tt5180504,szigony
8037009137,2021-12-28,Hawkeye,1,3,Echoes,tt10160804,szigony
8037009082,2021-12-28,Hawkeye,1,2,Hide and Seek,tt10160804,szigony
8036425190,2021-12-28,Hawkeye,1,1,Never Meet Your Heroes,tt10160804,szigony
8036420614,2021-12-28,Archer,12,8,Mission: Difficult,tt1486217,szigony
8036420094,2021-12-28,Archer,12,7,Colt Express,tt1486217,szigony
8032047858,2021-12-26,Archer,12,6,"Dingo, Baby, Et Cetera",tt1486217,szigony
8029441333,2021-12-24,The Witcher,2,3,What Is Lost,tt5180504,szigony
8029441185,2021-12-24,The Wheel of Time,1,8,The Eye of the World,tt7462410,szigony
8029147777,2021-12-24,Archer,12,5,Shots,tt1486217,szigony
8027562746,2021-12-23,The Witcher,2,2,Kaer Morhen,tt5180504,szigony
8027467309,2021-12-23,The Witcher,2,1,A Grain of Truth,tt5180504,szigony
8027280569,2021-12-23,Harry Potter: Hogwarts Tournament of Houses,1,4,The Grand Finale,tt15431326,szigony
8027280296,2021-12-23,Archer,12,4,Photo Op,tt1486217,szigony
8023734162,2021-12-22,Money Heist,3,10,A Family Tradition,tt6468322,szigony
8023604304,2021-12-22,Money Heist,3,9,Pillow Talk,tt6468322,szigony
8023604258,2021-12-22,Archer,12,3,London Time,tt1486217,szigony
8023604229,2021-12-22,Archer,12,2,Lowjacked,tt1486217,szigony
8023373788,2021-12-22,Archer,12,1,Identity Crisis,tt1486217,szigony
8022013941,2021-12-21,Money Heist,3,8,The Elegance Theory,tt6468322,szigony
8018715186,2021-12-19,Money Heist,3,7,Wishful Thinking,tt6468322,szigony
8018600453,2021-12-19,Money Heist,3,6,Escape Valve,tt6468322,szigony
8018494648,2021-12-19,The Wheel of Time,1,7,The Dark Along the Ways,tt7462410,szigony
8018211138,2021-12-19,Harry Potter: Hogwarts Tournament of Houses,1,3,The Wildcard Round,tt15431326,szigony
8018210575,2021-12-19,Arcane,1,9,The Monster You Created,tt11126994,szigony
7997813311,2021-12-12,Arcane,1,8,Oil and Water,tt11126994,szigony
7997744796,2021-12-12,The Wheel of Time,1,6,The Flame of Tar Valon,tt7462410,szigony
7997744741,2021-12-12,Young Sheldon,5,9,The Yips and an Oddly Hypnotic Bohemian,tt6226232,szigony
7997744257,2021-12-12,Arcane,1,7,The Boy Savior,tt11126994,szigony
7990612827,2021-12-08,Harry Potter: Hogwarts Tournament of Houses,1,2,Ravenclaw v Slytherin,tt15431326,szigony
7989340489,2021-12-07,Arcane,1,6,When These Walls Come Tumbling Down,tt11126994,szigony
7987638256,2021-12-06,Arcane,1,5,Everybody Wants to Be My Enemy,tt11126994,szigony
7987593988,2021-12-06,Arcane,1,4,Happy Progress Day!,tt11126994,szigony
7976209405,2021-12-05,Arcane,1,3,The Base Violence Necessary for Change,tt11126994,szigony
7976209340,2021-12-05,Young Sheldon,5,8,The Grand Chancellor and a Den of Sin,tt6226232,szigony
7976209263,2021-12-05,The Wheel of Time,1,5,Blood Calls Blood,tt7462410,szigony
7974148234,2021-12-04,Arcane,1,2,Some Mysteries Are Better Left Unsolved,tt11126994,szigony
7971715133,2021-12-03,School of Chocolate,1,8,The Best in Class Is...,tt15172154,szigony
7971571968,2021-12-03,Arcane,1,1,Welcome to the Playground,tt11126994,szigony
7971570742,2021-12-03,School of Chocolate,1,7,Give Me Some Sugar,tt15172154,szigony
7971570734,2021-12-03,School of Chocolate,1,6,Flying Chocolate,tt15172154,szigony
7969504392,2021-12-01,Foundation,1,10,The Leap,tt0804484,szigony
7969413706,2021-12-01,Foundation,1,9,The First Crisis,tt0804484,szigony
7969413607,2021-12-01,School of Chocolate,1,5,Bittersweet Surprises,tt15172154,szigony
7969413377,2021-12-01,School of Chocolate,1,4,Chocolate Hanging by a Thread,tt15172154,szigony
7963922737,2021-11-30,Foundation,1,8,The Missing Piece,tt0804484,szigony
7963691031,2021-11-30,Harry Potter: Hogwarts Tournament of Houses,1,1,Gryffindor v Hufflepuff,tt15431326,szigony
7963690525,2021-11-30,School of Chocolate,1,3,Make It Ooze,tt15172154,szigony
7963690498,2021-11-30,School of Chocolate,1,2,Dessert Deception,tt15172154,szigony
7963690452,2021-11-30,School of Chocolate,1,1,Breaking Molds and Bending Chocolate,tt15172154,szigony
7956193212,2021-11-28,The Wheel of Time,1,4,The Dragon Reborn,tt7462410,szigony
7954866597,2021-11-27,Young Sheldon,5,7,An Introduction to Engineering and a Glob of Hair Gel,tt6226232,szigony
7953780082,2021-11-26,Blown Away: Christmas,1,4,Winter Wonderland,tt15665668,szigony
7952256382,2021-11-25,Blown Away: Christmas,1,3,Oh Christmas Tree,tt15665668,szigony
7952256341,2021-11-25,Blown Away: Christmas,1,2,Festive Food,tt15665668,szigony
7952256307,2021-11-25,Blown Away: Christmas,1,1,Santa's Elves,tt15665668,szigony
7952192888,2021-11-25,Foundation,1,7,Mysteries and Martyrs,tt0804484,szigony
7941395096,2021-11-20,The Wheel of Time,1,3,A Place of Safety,tt7462410,szigony
7938742634,2021-11-20,The Wheel of Time,1,2,Shadow's Waiting,tt7462410,szigony
7937896664,2021-11-19,The Wheel of Time,1,1,Leavetaking,tt7462410,szigony
7936382621,2021-11-18,Foundation,1,6,Death and the Maiden,tt0804484,szigony
7931667247,2021-11-17,Love Life,2,2,Paloma,tt10380768,szigony
7930127007,2021-11-16,Foundation,1,5,Upon Awakening,tt0804484,szigony
7930126938,2021-11-16,Last Week Tonight with John Oliver,8,30,Episode 239,tt3530232,szigony
7928464849,2021-11-15,Foundation,1,4,Barbarians at the Gate,tt0804484,szigony
7927308454,2021-11-15,Love Life,2,1,Mia Hines,tt10380768,szigony
7921902972,2021-11-14,Sex Education,3,8,Episode 8,tt7767422,szigony
7921902923,2021-11-14,Sex Education,3,7,Episode 7,tt7767422,szigony
7921902849,2021-11-14,Last Week Tonight with John Oliver,8,29,Episode 238,tt3530232,szigony
7919020215,2021-11-13,Last Week Tonight with John Oliver,8,28,Episode 237,tt3530232,szigony
7919019946,2021-11-13,Last Week Tonight with John Oliver,8,27,Episode 236,tt3530232,szigony
7918436431,2021-11-13,Young Sheldon,5,6,Money Laundering and a Cascade of Hormones,tt6226232,szigony
7917765530,2021-11-12,Sex Education,3,6,Episode 6,tt7767422,szigony
7917564420,2021-11-12,Young Sheldon,5,5,Stuffed Animals and A Sweet Southern Syzygy,tt6226232,szigony
7917564343,2021-11-12,The Circle,3,13,Finale,tt9581768,szigony
7917564268,2021-11-12,The Circle,3,12,The Final Stretch,tt9581768,szigony
7916041261,2021-11-11,Sex Education,3,5,Episode 5,tt7767422,szigony
7915961408,2021-11-11,The Circle,3,11,Choosing Sides,tt9581768,szigony
7915772372,2021-11-11,The Circle,3,10,A Circle Divided,tt9581768,szigony
7913007278,2021-11-10,The Circle,3,9,Ghostbusting & Catfishing,tt9581768,szigony
7912613510,2021-11-10,The Circle,3,8,Full Out War,tt9581768,szigony
7911985952,2021-11-10,The Circle,3,7,Shock Blocking,tt9581768,szigony
7911985889,2021-11-10,The Circle,3,6,A New Member of the Wolfpack,tt9581768,szigony
7911985862,2021-11-10,The Circle,3,5,The Real Michelle,tt9581768,szigony
7909621220,2021-11-08,Sex Education,3,4,Episode 4,tt7767422,szigony
7909438775,2021-11-08,Sex Education,3,3,Episode 3,tt7767422,szigony
7906958715,2021-11-07,The Circle,3,4,A Flirtatious Alliance,tt9581768,szigony
7906958691,2021-11-07,The Circle,3,3,Identity Theft,tt9581768,szigony
7906958638,2021-11-07,The Circle,3,2,A New Twist,tt9581768,szigony
7901057774,2021-11-03,Sex Education,3,2,Episode 2,tt7767422,szigony
7900813678,2021-11-03,The Circle,3,1,"Circle, Did You Miss Me?",tt9581768,szigony
7900813622,2021-11-03,Young Sheldon,5,4,Pish Posh and a Secret Back Room,tt6226232,szigony
7897410051,2021-11-01,Sex Education,3,1,Episode 1,tt7767422,szigony
7897318457,2021-11-01,Inside Job,1,10,Inside Reagan,tt10231312,szigony
7897264415,2021-11-01,Inside Job,1,9,Mole Hunt,tt10231312,szigony
7897264380,2021-11-01,Inside Job,1,8,Buzzkill,tt10231312,szigony
7897263917,2021-11-01,Inside Job,1,7,Ghost Protocol,tt10231312,szigony
7894727448,2021-10-31,Inside Job,1,6,My Big Flat Earth Wedding,tt10231312,szigony
7894727426,2021-10-31,Inside Job,1,5,The Brettfast Club,tt10231312,szigony
7892434395,2021-10-30,Inside Job,1,4,Sex Machina,tt10231312,szigony
7892303590,2021-10-30,Inside Job,1,3,Blue Bloods,tt10231312,szigony
7891159743,2021-10-29,Baking Impossible,1,8,Bridge to Victory,tt15171996,szigony
7891159653,2021-10-29,Squid Game,1,9,One Lucky Day,tt10919420,szigony
7891064880,2021-10-29,Squid Game,1,8,Front Man,tt10919420,szigony
7889494873,2021-10-28,Squid Game,1,7,VIPS,tt10919420,szigony
7889494796,2021-10-28,Squid Game,1,6,Gganbu,tt10919420,szigony
7889337068,2021-10-28,Inside Job,1,2,Clone Gunman,tt10231312,szigony
7889293293,2021-10-28,Baking Impossible,1,7,Crash Test Yummy,tt15171996,szigony
7888082076,2021-10-27,Squid Game,1,5,A Fair World,tt10919420,szigony
7888010376,2021-10-27,Squid Game,1,4,Stick to the Team,tt10919420,szigony
7887835671,2021-10-27,Baking Impossible,1,6,Baking to New Heights,tt15171996,szigony
7885754014,2021-10-26,Squid Game,1,3,The Man with the Umbrella,tt10919420,szigony
7885753962,2021-10-26,Squid Game,1,2,Hell,tt10919420,szigony
7885466081,2021-10-26,Last Week Tonight with John Oliver,8,26,Episode 235,tt3530232,szigony
7883990606,2021-10-25,Baking Impossible,1,5,Cake on the Catwalk,tt15171996,szigony
7883990460,2021-10-25,Squid Game,1,1,"Red Light, Green Light",tt10919420,szigony
